0.017681,0,0.0021767,0,0.0027918,0,0,0.010086,0.0014011,0.0010833,0,0.00010309,0.0067701,0.00036364,0,0,0,0.00023358,0,0.011689,0.0015187,0.002139,0.00017857,0.020547,0.027569,0.0019271,0.00063492,0,0.00050267,0.0032143,0.0023473,0.0067701,0.0058036,0,0.00030769,0.00010695,0,0,0.016235,0.0025561,0,0.00013714,0,0,0,0,0,0.0049107,0,0,0,0,0.0023209,0,0.0016364,0.0068554,0,4.2781e-05,0.0010909,0.00073797,0,0,0.0034011,0.00070168,0.0051567,0.012946,0.0021818,0.0058125,0.0013333,0,0.0028236,0,0.012898,0.010975,0.0002381,0.012332,0.0020261,0,0.0083333,0,4.2781e-05,0,0,9.6386e-05,0.0057433,0,0.0028663,0.01487,0.00049102,0.019003,0.00070312,0.0011774,0.035234,0,0,0,0.00085561,0.00010695,0,0,0,0,0,0.00028877,0,0.0065882,0,0,0,0,0,0,3.6145e-05,0.0070481,0,0,0,0.00029947,0.00073797,0,0,0,0,0,0.031891,0,0.016693,0.019989,0.0015259,0.022217,0.0097656,0.032227,0,0,0.0062139,0.019333,0,0,0,0.0063477,0,0.00025,0,0,0,0.0018824,0,0,0,0,0,0,0.00098182,0.00042553,0,7.4866e-05,0.00021259,0,0,0.012094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016578,0,0,0,0.0033594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017112,0,0,0,0,0,0,0.0041595,0,0.0010909,0,0,0,0,0,1.0695e-05,0.0013433,0,0.0058717,0.0018627,0,0,0,0,0,0,0,0,0,0,0.0019149,0,0,0.0057552,0.00017742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00032086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011687,0.0083429,0.019159,0,0.00014973,0.0084535,0,0,0,0.0054839,0.0066741,0.0062139,0,0.022503,0.00037433,0,0,0.0075615,0,0.0016043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4096e-05,0.011543,0.027928,0.022032,0.018845,0,0.016518,0,0,1.0753e-05,0.00086207,0.010738,0,0,0.021989,0.017831,0.013066,0.041198,0.012128,0.014118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067857,0,0,0,0,0.00075936,0,0,0,0,0,0.00012834,0,0,0,0,0,0,0,0,0,0,0.00034225,0,0,0,0,0,0.0024713,0,0,0,0,0.045786,0.018,0,0,0,0,0,0,0,0.0019037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073845,0,0,0,0,0,0,0,0.0039358,0.0022888,0,0.021032,0,0,0,0,0.019916,0.0004698
0,0.0010299,0,0.0045991,0.019486,0,0.00018405,0,0.0025561,0,8.5561e-05,0.0067629,0.0037219,0.0038396,0.0027803,0.0029286,0.0006631,0.0017518,0.013316,0,0.00041711,0.00023529,0,0,0.0043353,0,0,0.00040642,0,0,0,0,0,0,0.00014201,0.0013369,0,0.0034332,0,0,0.023434,0,0,0,0,0,0,0,0.0031111,0,0.00027809,0,0,0.039677,9.6257e-05,0,0,0.00059893,0,7.4866e-05,0,0,0,0,0,0,0,0,0,0,0.0020902,7.4866e-05,0,0.0018507,0.00020833,0,0,0,0,0,0.10095,0.015393,0.10232,0.0063855,0.00018182,0.0040107,0,0.011087,0.00076647,0,0,0.08629,0,0.057679,0.00075936,0,0.010053,0.0002139,0.010573,0.040033,0,0,0,0,0,0,0.013205,0,0,0,0,0,0,0,0,0.0060535,0,0,0,0,0,0.042938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0518e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0059102,0,0,0,0.0047234,0.006909,0,0,0,0,5.3691e-05
0,0,0,0,0,0,0,0,0.00052406,0,0,0,0,0,0,0,0,0,1.0695e-05,0,0,0,0.0014881,0,0,0,0.008,0,0,0,0.0073174,0.0015936,0,0,0.0026154,0,0,0,0.0033476,0.0014759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06308,0.013055,0,0,0,0,0,0,0,0,0,0,0.0020642,0,0.011016,0.0062884,0,0.004704,0,0,0.00015569,0,0,0,0,0,0,0,0,0,0,0.00016043,0,0,0,0.0021925,0.010959,0,0.00083422,0,0.00010843,0,0,0,0.0020642,0,0,0,0,0,0.0049133,0,0.0024719,0,0.0005188,3.0518e-05,0,0.078339,0.070251,0.00018311,0,0.02002,0,0.017182,0,0,0.010834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3476e-05,0.0051552,0,0,0.0018926
0,0,0,7.0755e-05,0,0,0,0,0,0,0,7.2165e-05,0.0012513,0,0,0.0069167,0.045754,0,2.139e-05,0,3.2086e-05,0,0,0,2.3952e-05,0,0,0.00011765,0,0,0,0,0,0,0,0,0,0,0,0,0.00060241,0,0,0,0,0,0,0,0.00026455,0,0,0,0,1.1976e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016915,0,0,0,0,0,0,0.015016,0,0,0.0063133,0,0.0014118,0,2.3641e-05,0,0,0.00054688,0.012984,0,0,0,0,0.00078075,0,0,0.029033,0,0,0,0,0,0,0.000375,0,0,0,0,0,0,0,0,0,0,0,1.0695e-05,0,0.01355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4445e-05,0,0.00041371,0,0,0,0,0,0,0,0,0,0.00013423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023437,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3476e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014731,0,0,0,0,0,0,0,0,0,0.0035829,0,0.00017391,3.2086e-05,0,0,0,0.00010945,0.00029762,0,0,0.00028743,0,0,0.003016,0,0,0,0,0.00075936,0,0.00014184,0,0,7.8125e-05,0.0015161,0.00097006,0,0,0,0.017594,0,0,0.00086667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0096471,0.0054948,0,0,0,0.1399,0,0.006365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049102,0,0,0,4.2781e-05,0.0027166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006134,0.01236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.0695e-05,0,0,0,0,0,0,0,0,0,5.9524e-05,0.0013802,0,0,9.5238e-05,0,0,0,0,0,0,0,0,0,0,0,1.0695e-05,0,0,2.2857e-05,0,0,1.0695e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0695e-05,0,0,0,0.0013031,0,0,0,0,0,0,0,8.5561e-05,0,3.9801e-05,0,0,0,0,0,0,0,0,0,4.8193e-05,1.0695e-05,0,0,0,1.1976e-05,0,0,8.0645e-06,0,0,0,0,0,0,0,0.00013333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055758,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.139e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125e-05,0,0,0,0,0,0,0,0,0.00063333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10312,0,0,0,0,0,0,0,0,0,0.007019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00020568,2.3585e-05,0.00050612,0,0.059472,0,0.0019572,0,0.001123,0,0.001262,0,0,0,0,0,0,0,0,0,0,0,0.0011018,0.053984,0.0026984,0.00059893,0.00018182,0,1.1976e-05,0.0059144,0.0002381,0.0014866,0.0056095,0.00038503,0.00048128,0,0,0,0.00043373,0.020526,0.00093006,0.019348,0.0031551,0,0.015655,0.0010119,5.291e-05,0.00073118,5.5617e-05,0.0080642,0.034973,0,0.0067166,0.00096386,0.025653,0.0037968,0.00064171,0.0087594,0.00014973,0,0,0,0,0,0.0056898,0,0,0,0,0,0,0,0,0,0,0,0.00035714,0.0053904,0,0,0,0,0.00094118,0.0028877,0.0032406,0,0.00071856,0,0,4.0323e-05,0.00010778,0.0014652,0.00053476,0.11382,0,0.029134,0,0,2.139e-05,0,0,8.5561e-05,0,0,0.014773,4.2781e-05,0.020215,0.0001177,0,0.097412,0.043205,0,0.051606,0.00053476,0.00097326,0,0.00028877,0,0.00054932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034008,0.054717,0.0041703,0.00025047,0,0.1396,0,0.075632,0.27832,0.014066,0.0096791,0,0,0.0041702,0.016515,0.015957,0,0,0.2954,0.0016242
0,0.00023952,0.0013026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037433,0,2.139e-05,0,0,0.002253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099251,0.0011016,0,0,0,0,0,0,0,0,0,0,0,0,8.5561e-05,0.0047059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048762,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00026347,0.025213,0,0,0,0,0,0.019262,0,0,0.007268,0,2.139e-05,0,0,0,0,0.0011979,0,0,0,0,0,0,0,0,0.00084492,0.0011444,0,0,0,0,0,9.4675e-05,0,0,0,0,0,0,0,0.020807,0.00029947,0,0.0017442,0.0083333,0,0.00079365,0,0.0032536,0.00026738,0,0.002012,0,0.0021687,0,0,0.00010695,0.004385,6.4171e-05,0,0,0,0,0,0,0,0,0,0,0.00056684,0,0,0,0,0,0,0,0.001508,0,0.0075916,0,0,0,0,0,0,0.0011976,0,0,0,0,0,0.012824,0.0015443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002211,0,0.00030204,0.0028623,0,0.00018182,0,0.00036667,0,0,0.004631,0.00023529,0,8.3333e-05,0,0,3.2086e-05,0.0072455,0.011209,0.01107,0.0099405,0.0013802,9.5808e-05,0.0034375,0.0013333,0.0030588,0.045882,0,0.0032695,0,0.052976,0.039818,0.0028639,0.00068449,0.044203,0.0059144,0.0026952,0.00035294,0,0.00043429,0,0,0.00064171,0,0,0.04003,0,0,0.0014461,0.00016043,0.00052406,0,0.0004385,8.4337e-05,0.014192,0.0023636,8.5561e-05,0,0.02493,0,0,0.0055132,0,0.00021557,0.0042781,0.0013333,0.0075652,0.00090909,0,0,0,0.00068657,0.0003869,0.0033262,0,0.00065868,0.016071,5.3476e-05,0.00051337,7.3298e-05,4.7778e-05,0.00072289,0.014545,0.0047914,0.0061711,0.00099291,0.056263,0.018879,0.00026042,0.042605,0.035162,0.0018824,0.11378,0.0027342,0.0043209,0.00050267,0.0067969,0.0002,0.045005,0.00096257,0,0.01861,0,0.018834,0,0,0.0022479,0.0024011,0,0.0010053,0.0048554,0.034674,0.0012553,0.0031337,0,7.4866e-05,0,0.0065,0,0,0,0,0,0,0.0012207,0,0.061066,0,0,0,0,0,0,0,0,0,9.1553e-05,0,0,0,0,0,0.084195,0.0032513,0,0.0034667,0,0,0,6.4171e-05,0,0,0.0011692,0,0,0.0019411,0,0.0014765
0,0,0,0,0.0021061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.988e-05,6.4171e-05,0,0.0014881,0,0,0,6.3492e-05,0,0,0,0,0,0,0,0,0,0,0,0.0032834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021557,2.139e-05,0,0,0,0.0010634,0,0.00091979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030208,0,0,0,0,0,0,0,0,0.0048,0,0,0,0.0018075,0,0,0,0,0.0020992,0,0,0,0,0,0,0,0.00032086,0.0023743,0,0,0,0,0.01358,0.00035028,0,0.00033569,0.0093384,0.033997,0,0.0016785,0.0020752,0.00018311,0,0.0042725,0.0096791,0.0036352,0,0.025149,0,0.027924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012834,0.0045041,0,0,0.00010738
0,0,0,0,0,0,0,0,0,0,0,0,0.0083422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015625,0.0019597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0017968,0,0,0,0,0.00096429,0.0006631,0,0,0,0,0,0,0.010521,0.0025749,0,0,0.015273,4.2781e-05,0,0,0,0,0.00077005,0,0,0,0,0,0,0.0046867,0.0039771,0,0,0.00091979,0.00083721,0,0.00089286,0.053989,0.00094624,0.00055617,0.0080963,0.00080214,0.00010778,0.0002246,0,1.1976e-05,0.00013904,0.019968,0.0026738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032738,0,0.00065241,0,0,0.025133,0.0010374,0.0025348,6.4171e-05,0,0.00023952,0,0,3.2258e-05,0,0,0.00013904,0.0028481,0,0,0,0,0.00027807,0.0014225,0,0,0,0,0.00032955,0,0,0.00018832,0,0,0,0,0,0.0027487,0,0,0.0061604,0,0.0049744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021057,0,0,0,0,0,0,0,0,0,0,0,0,0.00085697,0,0.0021711,0,0,0.00055804,0,0,0,0,0.0025772
0,0,0,0,0,0,0,0,0,0,0.0028342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048795,0.0021943,0.011772,0.003615,0.091957,0.040058,0.004256,0,0.012995,0.022656,0.0082314,0.027636,0.085893,0.0061437,0.0012086,0.017012,0.0045509,0.0048877,0.015594,0.026952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043209,0,0,2.3952e-05,0,0,0,0,0,0.00035294,0.00078481,0,0,0,0,0,0,0.00025287,0,0,0,0.0012045,0,0.00042975,0,0,2.139e-05,0,0,0,0,0,0,0.015455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030193,0,0,0,0,0,0,0,0
0,0.013976,0.0062046,0.038491,0.0075755,0,0.0002454,0,0.012695,0,0.12742,0.020732,8.5561e-05,0.0029733,5.1015e-05,0.0036071,0.0011658,0.011124,0.0051872,0,0.01846,0,0,0,0,0,0,0.0015829,0.0013797,0,0,0.00034225,0,0,0.016675,0.00068449,0,0.0025775,0,0,0.027386,0,0.0011161,0,0,0.0061628,0,0,0.0058307,0.00067742,0,0.00095187,0,0.0078802,0,0.001506,0.00023952,0.003369,0.0012086,0.00075936,0,0,0,0,0,0,0,0,0,0,0,0,0.00072727,0,0,0,0,0,0,0,0.022652,0.029581,0,0,0,0.011251,0.001893,0,0.00026347,0,0,0,0,0.001123,0.061102,0.0031139,0.034567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0695e-05,0,0,0,0.0013155,0,0,0.0039465,0,0.11481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019329
0,0,0,0,0,0.00011976,0,0,0,0,0,0,0,0,0.016452,0,0,0,0,0,0,0,0,0.00015625,0.0023353,0.00018229,0,0.00090909,0,0,0,0,0,0.025219,0,0,0,0,0,2.139e-05,0,0,0,0,0,0,0,0,0,1.0753e-05,0.00022247,0,0,0,0,0,0,0.012225,0.0012941,0,0,0,0,0,0,0,0.00014973,0,0.0041594,0,0,0,0,0,0,0,0,0.00038323,0,0.0053904,0,0,0,0.0006747,0,0,0,0.0018676,7.1856e-05,0,0.0003125,0.00046774,0.02982,0,0,0,2.139e-05,0,0,0.012933,0,0,0,0,0,0,0,0.00010695,0,0.0001177,0,0,0,0,0,0.0020963,0,0,0,0,0.00036621,0,0,0.0047119,0,0,0,0,0.10373,0,0,0,0,0.035278,0,0,0.00012207,0,0.0023499,0,0,0,0,0,1.3149e-05,0,0,0,0,0.004078,0,0,3.6364e-05,0,0,0,0,0,0,0
0.011043,0,0.0074729,0,0.0074367,0.00044311,0.0007362,0.036652,0.00034225,0,0,0,0,0,0,0,0,0,0,0.013162,0.02215,0.00045989,0.006994,0,0.00082635,0.00026042,0.008381,0.00047059,2.139e-05,0.043214,0.013629,0.0015936,0,0,0.024722,0,0.0010909,0,0.00098396,0.0020107,0,0.00073143,0,0,0,0,0,0,0,0,0,0,0.0022567,0,0.0015401,0,0.0008024,0,0,0,0,0,0,0.00013365,0,0.00091018,0.0018503,0.0021875,8.6957e-05,0.0040642,0.0028236,0,0.0028342,0.00027861,0.0019048,0.00037433,0.007549,0,2.9762e-05,0,0,0,0,0,0.016021,0,0.016299,0.0059811,9.5808e-05,0.0072897,0.0020573,0.00024194,0.013545,0.0015722,0,0,0.004984,0,0,3.3333e-05,0.015444,0.0030909,0,0.017754,0.0006631,0.039209,0,0.0031979,0.026331,0.0017891,0.063957,0,0.05047,0.003615,0.001266,0.00034225,0.0016791,0.028791,0,0.0069512,0,0,0,0,0,0.082825,0.064453,0.00076294,0,0.0042419,0,0.0012207,0,0,3.2086e-05,0.14996,0,0,0.0026855,0,0,0.0124,0,0,0.0010125,0,0.094565,0,6.1538e-05,0.0018617,0,0,0,0,0,0.071283,0.04726,0,0,0.0093826
0,0,0.0032565,0,0,0,0,0,0.01138,0.00041667,0,0,0,0,0,0,0,0,2.139e-05,0,0,0,0,0,0,2.6042e-05,0.00028571,0,1.0695e-05,0,0,0,0,0,0.0041775,0,0.0032834,0,0,0,0,0.0039543,0.00042517,0.0042353,0,0,0.0027381,0,0,0,0,0,0,0,0.0083529,0,0.00081437,1.0695e-05,0,0.00018182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010458,0,0,0.00019251,0,0,0,0,0.002738,0,0,0,0,0,0,0.00034677,0.00092216,0.0010374,0,0.00096203,0,0.0035722,0,0.0019667,0,0,0.00029885,0,0,0,4.5455e-05,0.038021,0.013223,0,0,0,0,0,0,0,0.0043743,0,0,0,0,0,0,0,0,0.071991,0,0,0,0,0,0.0083618,0,0,0,0,0,0,0.0016174,0,0.15771,0.00028333,0.066634,0.31592,0,0.12842,0.094235,0.00047667,0.0018462,0,0.0034118,0,0,0.015362,0,0.0034332,0,0,0,0.019718
0.16309,0.028335,0.00013712,0,0,0,0.0056564,0.054824,0.0037112,0.16832,0,0.01567,0.020321,0.070053,0,0,0,0,0.0029198,0.0036407,0.0091123,0,0,0.00013021,0.0037844,0,0.012667,0.014749,0.0088021,0.058631,0.019856,0.012267,0.034137,0.00086631,0.037574,0,0,0,0.077722,0.025422,0,0,0,0.0031872,0,0,0,0,0,0,0,0,0.0035401,0,0,0.025711,0,0,0,0,3.2086e-05,0.079167,0.0054011,0.056703,0.019459,0.14461,0.012214,0,0.046145,0.0021818,0,0,0.0037754,0.011085,0.00068452,0.12949,0.02817,0.15898,0.038185,0,0,0,0,0,0.006107,0,0.03585,0.0021277,0,0.021838,0.00098958,0.00023387,0.0072934,0,0,0,0.023241,0.0073904,0.031276,0,0,0.0015187,0,0,0,0.0028235,0,0,0,0,0,0,0.02206,0.020877,0.0040319,0,0,0,0,0,0,0,0,0,0.0007019,0.02005,0,0,0,0.088104,0.0016479,0.084473,0,0,0.021187,0.0098365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012485,0,0,0.047209,0.0066034,0,0,0
0,0.00068263,0,0.00023585,0.0003102,0,0,0,0,0,0.037711,0.0019691,5.3476e-05,0,0,0.0064881,0.044791,0.00023358,0,0,0,0,0,0.0016146,0.00016766,0,0,0.0096257,0,0,0,0,0,0,1.1834e-05,0.0002246,0,0,0,0,0.0051446,0,0,0,0,0.0028953,0,0,0.043545,4.3011e-05,0,0.0011658,3.2086e-05,0.014503,4.2781e-05,0,0,0.00050267,0.0080856,0.0011551,0.0017647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068263,0,0,0.0014545,0.00049215,0,0.0046988,0,0.0026203,0,0,0,0,0,0.0006371,0.0002515,0,0.0030802,0.030722,0,0.0022674,0,0,0,0,0,0,0,0,0.067727,0,0,0,0,0,0,0,0,7.4866e-05,0,0,0.010364,0,0.0028381,0.01123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9551e-05,0,0.00050267,0,0,0,0,0,0,0,0.0098121
0,0.018587,0.029772,0.001533,0.0055184,0,0,0,0,0,0,0.0036495,0.0045989,0.0054118,0.0013519,1.1905e-05,0.0021925,0.037168,0.0062888,0,0.00012834,0.01277,0,0,0,0,0,0,0.0008877,0,0,0.00063102,0,0,0,0.0049091,0,0.020866,0,0,0.0043133,0,0,0,0,0.054884,0,0,0.0082434,0,0,3.2086e-05,0,4.7904e-05,0.0002246,0,0,0.0044706,0.0011016,0,0,0,0,0,0,0,0,0,0,0,0,0.00087701,1.0695e-05,0,0,0,0,0,0,0,0.0036471,0.0072251,0.07291,0,0,0.0020535,0.00059893,0.0013239,0,0,0,0.00035484,0.00023952,0.010043,0,0.00025316,0.00071658,0.0034118,0.0014844,0.0018333,0,0,0,0,0,0,0,0,0,0,0,2.139e-05,0,0,0,0.0015187,0,0,0.002139,0,0.0052795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030909,0,0,0.0012234,0.010523,0,0,0,0,0
0,0,0,0,0,0,6.135e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018229,0,0.00091146,0,0,0,0,0,5.3476e-05,0,0,0,0,0,0,0,0,0.0014819,0.0025371,0.0045706,0.0078824,0.020481,0.0010465,0.016042,0.0072619,0.0002328,0.0018495,0.0053115,0.0030267,0.005893,9.5808e-05,0.01415,0.0019036,0.0053174,0.0059465,0.0043743,0.0051444,0,0,0,0,0,0,4.2781e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077005,0,0,0,0.00059893,0.0011337,0,0,0,0,0,0,0,0,0,0.0029241,0,0,0,0,0,0,0.0047931,0,0,0,0.00082955,0.0071123,0.0024959,0.00058851,0,0.0016471,0.00087952,0,0.00010638,0,0.013936,0,6.4171e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029138,0,0,0,0,0,0,0,0.0057861,0.015989,0,0.01967,0,0,0,0.0029226,0.00041916,0.0060537
